ID,NameNoAuthors,LongitudeDecimal,LatitudeDecimal
108722,Aucoumea klaineana,12.7202,-1.35172
108723,Aucoumea klaineana,12.7202,-1.35172
108724,Aucoumea klaineana,12.7202,-1.35172
108725,Aucoumea klaineana,12.7202,-1.35172
108726,Aucoumea klaineana,12.7119,-1.3511
108727,Aucoumea klaineana,12.7119,-1.3511
108728,Aucoumea klaineana,12.7119,-1.3511
108729,Aucoumea klaineana,12.7119,-1.3511
108730,Aucoumea klaineana,12.7119,-1.3511
108731,Aucoumea klaineana,12.7119,-1.3511
108732,Aucoumea klaineana,12.7171,-1.3437
108733,Aucoumea klaineana,12.7171,-1.3437
108734,Aucoumea klaineana,12.7171,-1.3437
108735,Aucoumea klaineana,12.7171,-1.3437
108736,Aucoumea klaineana,12.7171,-1.3437
108737,Aucoumea klaineana,12.7171,-1.3437
108738,Aucoumea klaineana,12.7087,-1.34082
108739,Aucoumea klaineana,12.7087,-1.34082
108740,Aucoumea klaineana,12.7087,-1.34082
108741,Aucoumea klaineana,12.7087,-1.34082
108742,Aucoumea klaineana,12.7087,-1.34082
108743,Aucoumea klaineana,12.7087,-1.34082
108744,Aucoumea klaineana,11.2802,-1.22712
108745,Aucoumea klaineana,11.2899,-1.23351
108746,Aucoumea klaineana,11.2899,-1.23351
108747,Aucoumea klaineana,11.3013,-1.2313
108748,Aucoumea klaineana,11.3013,-1.2313
108749,Aucoumea klaineana,11.3013,-1.2313
108750,Aucoumea klaineana,11.3013,-1.2313
108751,Aucoumea klaineana,11.3013,-1.2313
108774,Aucoumea klaineana,10.8753,-1.37502
108780,Aucoumea klaineana,10.864,-1.38569
108781,Aucoumea klaineana,10.864,-1.38569
108782,Aucoumea klaineana,10.864,-1.38569
108783,Aucoumea klaineana,10.864,-1.38569
108784,Aucoumea klaineana,10.864,-1.38569
108785,Aucoumea klaineana,10.864,-1.38569
108786,Aucoumea klaineana,10.8774,-1.38889
108787,Aucoumea klaineana,10.8774,-1.38889
108788,Aucoumea klaineana,10.8774,-1.38889
108789,Aucoumea klaineana,10.8774,-1.38889
108790,Aucoumea klaineana,10.8774,-1.38889
108791,Aucoumea klaineana,10.8774,-1.38889
108792,Aucoumea klaineana,10.5043,0.46508
108793,Aucoumea klaineana,10.5009,0.47727
108794,Aucoumea klaineana,12.2182,-2.04184
108795,Aucoumea klaineana,12.2182,-2.04184
108796,Aucoumea klaineana,12.2182,-2.04184
108797,Aucoumea klaineana,12.2283,-2.03921
108798,Aucoumea klaineana,12.2283,-2.03921
108799,Aucoumea klaineana,12.7245,-1.34358
108800,Aucoumea klaineana,11.2872,-1.2263
108801,Aucoumea klaineana,10.5009,0.47727
108802,Aucoumea klaineana,10.5624,-0.72918
108803,Aucoumea klaineana,10.4719,-0.77366
108804,Aucoumea klaineana,10.498,-0.82492
108805,Aucoumea klaineana,10.498,-0.82492
108806,Aucoumea klaineana,12.7247,-1.33595
108807,Aucoumea klaineana,12.7119,-1.3511
108808,Aucoumea klaineana,11.2899,-1.23351
108809,Aucoumea klaineana,11.2899,-1.23351
108810,Aucoumea klaineana,11.2899,-1.23351
108811,Aucoumea klaineana,11.2899,-1.23351
108812,Aucoumea klaineana,11.2899,-1.23351
108813,Aucoumea klaineana,11.3013,-1.2313
108814,Aucoumea klaineana,11.3009,-1.22125
108815,Aucoumea klaineana,10.4719,-0.77366
108816,Aucoumea klaineana,10.4719,-0.77366
108817,Aucoumea klaineana,11.3009,-1.22125
108818,Aucoumea klaineana,11.3009,-1.22125
108819,Aucoumea klaineana,11.2783,-0.86123
108820,Aucoumea klaineana,11.2783,-0.86123
108821,Aucoumea klaineana,11.2783,-0.86123
108822,Aucoumea klaineana,10.1727,-1.80824
108823,Aucoumea klaineana,12.7119,-1.3511
108824,Aucoumea klaineana,12.7119,-1.3511
108825,Aucoumea klaineana,11.3038,-1.21446
108826,Aucoumea klaineana,11.3038,-1.21446
108827,Aucoumea klaineana,10.1988,-1.73071
108828,Aucoumea klaineana,11.2573,-0.85467
108829,Aucoumea klaineana,11.2573,-0.85467
108830,Aucoumea klaineana,11.2573,-0.85467
108831,Aucoumea klaineana,11.2573,-0.85467
108832,Aucoumea klaineana,11.2573,-0.85467
108833,Aucoumea klaineana,11.2573,-0.85467
108834,Aucoumea klaineana,11.2573,-0.85467
108835,Aucoumea klaineana,11.2573,-0.85467
108836,Aucoumea klaineana,11.2839,-0.85321
108837,Aucoumea klaineana,11.2783,-0.86123
108838,Aucoumea klaineana,11.2783,-0.86123
108839,Aucoumea klaineana,11.2783,-0.86123
108840,Aucoumea klaineana,11.2783,-0.86123
108841,Aucoumea klaineana,11.2783,-0.86123
108842,Aucoumea klaineana,11.2622,-0.8424
108843,Aucoumea klaineana,11.2231,-0.67895
108844,Aucoumea klaineana,11.2296,-0.69832
108845,Aucoumea klaineana,11.2296,-0.69832
108846,Aucoumea klaineana,11.2296,-0.69832
108847,Aucoumea klaineana,10.1859,0.44962
108848,Aucoumea klaineana,12.7245,-1.34358
108849,Aucoumea klaineana,12.7245,-1.34358
108850,Aucoumea klaineana,12.7245,-1.34358
108851,Aucoumea klaineana,12.7245,-1.34358
108852,Aucoumea klaineana,12.7245,-1.34358
108853,Aucoumea klaineana,12.7245,-1.34358
108854,Aucoumea klaineana,12.7245,-1.34358
108855,Aucoumea klaineana,12.7245,-1.34358
108856,Aucoumea klaineana,12.7245,-1.34358
108857,Aucoumea klaineana,12.7245,-1.34358
108858,Aucoumea klaineana,12.7245,-1.34358
108859,Aucoumea klaineana,12.7245,-1.34358
108860,Aucoumea klaineana,12.7245,-1.34358
108861,Aucoumea klaineana,12.7245,-1.34358
108862,Aucoumea klaineana,12.7247,-1.33595
108863,Aucoumea klaineana,12.7247,-1.33595
108864,Aucoumea klaineana,12.7247,-1.33595
108865,Aucoumea klaineana,12.7247,-1.33595
108866,Aucoumea klaineana,12.7202,-1.35172
108867,Aucoumea klaineana,12.7202,-1.35172
108878,Aucoumea klaineana,12.7171,-1.3437
108879,Aucoumea klaineana,12.7171,-1.3437
108880,Aucoumea klaineana,12.7171,-1.3437
108881,Aucoumea klaineana,12.7171,-1.3437
108882,Aucoumea klaineana,12.7171,-1.3437
108883,Aucoumea klaineana,12.7171,-1.3437
108884,Aucoumea klaineana,12.7171,-1.3437
108885,Aucoumea klaineana,12.7171,-1.3437
108886,Aucoumea klaineana,12.7087,-1.34082
108887,Aucoumea klaineana,12.7087,-1.34082
109008,Aucoumea klaineana,12.7087,-1.34082
109009,Aucoumea klaineana,12.7087,-1.34082
109010,Aucoumea klaineana,12.7087,-1.34082
109011,Aucoumea klaineana,12.7087,-1.34082
109012,Aucoumea klaineana,12.7087,-1.34082
109013,Aucoumea klaineana,11.2899,-1.23351
109014,Aucoumea klaineana,11.2899,-1.23351
109015,Aucoumea klaineana,11.2899,-1.23351
109016,Aucoumea klaineana,11.2899,-1.23351
109017,Aucoumea klaineana,11.3013,-1.2313
109018,Aucoumea klaineana,11.3013,-1.2313
109019,Aucoumea klaineana,11.3013,-1.2313
109020,Aucoumea klaineana,11.3013,-1.2313
109021,Aucoumea klaineana,11.3013,-1.2313
109022,Aucoumea klaineana,11.3013,-1.2313
109023,Aucoumea klaineana,11.3009,-1.22125
109024,Aucoumea klaineana,11.3009,-1.22125
109152,Aucoumea klaineana,11.2839,-0.85321
109153,Aucoumea klaineana,11.2839,-0.85321
109154,Aucoumea klaineana,11.2839,-0.85321
109155,Aucoumea klaineana,11.2839,-0.85321
109156,Aucoumea klaineana,11.2256,-0.68261
109157,Aucoumea klaineana,10.1959,0.44736
109158,Aucoumea klaineana,10.1959,0.44736
109159,Aucoumea klaineana,10.1892,0.44238
109160,Aucoumea klaineana,10.1892,0.44238
109161,Aucoumea klaineana,12.7245,-1.34358
109162,Aucoumea klaineana,12.7245,-1.34358
109163,Aucoumea klaineana,12.7245,-1.34358
109164,Aucoumea klaineana,12.7245,-1.34358
109165,Aucoumea klaineana,12.7245,-1.34358
109166,Aucoumea klaineana,12.7245,-1.34358
109167,Aucoumea klaineana,12.7202,-1.35172
109479,Dacryodes buettneri,10.1675,-1.80043
109480,Dacryodes igaganga,10.1988,-1.73071
109481,Dacryodes buettneri,10.1727,-1.80824
109482,Dacryodes igaganga,11.2296,-0.69832
109483,Dacryodes igaganga,10.5384,-0.80999
109180,Aucoumea klaineana,12.7087,-1.34082
109181,Aucoumea klaineana,12.7087,-1.34082
109182,Aucoumea klaineana,12.7087,-1.34082
109183,Aucoumea klaineana,12.7087,-1.34082
108888,Aucoumea klaineana,12.7087,-1.34082
108889,Aucoumea klaineana,12.7087,-1.34082
108890,Aucoumea klaineana,12.7087,-1.34082
108891,Aucoumea klaineana,12.7087,-1.34082
108892,Aucoumea klaineana,11.2899,-1.23351
108893,Aucoumea klaineana,11.2899,-1.23351
108894,Aucoumea klaineana,11.3013,-1.2313
108895,Aucoumea klaineana,11.3013,-1.2313
108896,Aucoumea klaineana,11.3013,-1.2313
108897,Aucoumea klaineana,11.3009,-1.22125
108898,Aucoumea klaineana,11.3009,-1.22125
108899,Aucoumea klaineana,11.3009,-1.22125
109066,Aucoumea klaineana,10.5624,-0.72918
109067,Aucoumea klaineana,10.4719,-0.77366
109068,Aucoumea klaineana,10.8774,-1.38889
109069,Aucoumea klaineana,10.8774,-1.38889
109076,Aucoumea klaineana,12.7087,-1.34082
109077,Aucoumea klaineana,12.7087,-1.34082
109078,Aucoumea klaineana,12.7087,-1.34082
109079,Aucoumea klaineana,11.3013,-1.2313
109080,Aucoumea klaineana,12.2182,-2.04184
109081,Aucoumea klaineana,11.3009,-1.22125
109377,Dacryodes normandii,13.2343,-0.834995
109378,Dacryodes normandii,13.2343,-0.837405
109379,Dacryodes normandii,13.2342,-0.838516
109380,Dacryodes heterotricha,13.2343,-0.839864
109381,Dacryodes igaganga,13.2342,-0.848123
109382,Dacryodes normandii,13.2342,-0.848367
109383,Dacryodes normandii,13.1693,-0.848266
109552,Dacryodes igaganga,10.1918,0.46078
109553,Dacryodes igaganga,10.1918,0.46078
109554,Dacryodes heterotricha,10.1918,0.46078
109555,Dacryodes heterotricha,10.1918,0.46078
109556,Dacryodes igaganga,10.1892,0.44238
109444,Dacryodes normandii,13.2343,-0.856286
109445,Dacryodes normandii,13.2342,-0.856257
109446,Dacryodes normandii,13.2147,-0.808595
109447,Dacryodes normandii,13.2129,-0.81097
109448,Dacryodes normandii,13.2128,-0.811354
109449,Dacryodes normandii,13.2129,-0.816678
108900,Aucoumea klaineana,11.3009,-1.22125
108901,Aucoumea klaineana,10.5624,-0.72918
108902,Aucoumea klaineana,10.5624,-0.72918
108903,Aucoumea klaineana,10.4719,-0.77366
108904,Aucoumea klaineana,10.4719,-0.77366
108905,Aucoumea klaineana,10.4719,-0.77366
108906,Aucoumea klaineana,10.4719,-0.77366
108907,Aucoumea klaineana,10.61,-0.81044
108908,Aucoumea klaineana,10.61,-0.81044
108909,Aucoumea klaineana,10.61,-0.81044
108910,Aucoumea klaineana,10.6228,-0.81384
108911,Aucoumea klaineana,10.6228,-0.81384
108912,Aucoumea klaineana,10.5562,-0.72915
108913,Aucoumea klaineana,12.2362,-2.04475
108914,Aucoumea klaineana,12.1972,-2.04255
108915,Aucoumea klaineana,10.8702,-1.37829
108916,Aucoumea klaineana,10.8753,-1.37502
108927,Aucoumea klaineana,10.8774,-1.38889
108928,Aucoumea klaineana,10.8774,-1.38889
108929,Aucoumea klaineana,10.8774,-1.38889
108930,Aucoumea klaineana,10.8774,-1.38889
108931,Aucoumea klaineana,10.8774,-1.38889
108932,Aucoumea klaineana,10.8774,-1.38889
108933,Aucoumea klaineana,10.8774,-1.38889
108934,Aucoumea klaineana,10.8774,-1.38889
108935,Aucoumea klaineana,10.5043,0.46508
108936,Aucoumea klaineana,11.3013,-1.2313
108937,Aucoumea klaineana,11.3013,-1.2313
108938,Aucoumea klaineana,10.8774,-1.38889
108939,Aucoumea klaineana,10.8774,-1.38889
108940,Aucoumea klaineana,12.7245,-1.34358
108941,Aucoumea klaineana,11.2872,-1.2263
108942,Aucoumea klaineana,12.7202,-1.35172
108943,Aucoumea klaineana,12.7202,-1.35172
108944,Aucoumea klaineana,11.3013,-1.2313
108945,Aucoumea klaineana,10.8774,-1.38889
108946,Aucoumea klaineana,10.61,-0.81044
108947,Aucoumea klaineana,12.2362,-2.04475
108948,Aucoumea klaineana,10.1892,0.44238
108949,Aucoumea klaineana,11.3009,-1.22125
108950,Aucoumea klaineana,10.8774,-1.38889
108951,Aucoumea klaineana,11.2573,-0.85467
108952,Aucoumea klaineana,12.7202,-1.35172
108953,Aucoumea klaineana,12.7202,-1.35172
108954,Aucoumea klaineana,12.7202,-1.35172
108955,Aucoumea klaineana,11.2802,-1.22712
108956,Aucoumea klaineana,11.2802,-1.22712
108957,Aucoumea klaineana,11.2802,-1.22712
108958,Aucoumea klaineana,11.2802,-1.22712
108959,Aucoumea klaineana,10.61,-0.81044
108960,Aucoumea klaineana,12.2182,-2.04184
108961,Aucoumea klaineana,12.2182,-2.04184
108962,Aucoumea klaineana,10.61,-0.81044
108963,Aucoumea klaineana,12.2362,-2.04475
108964,Aucoumea klaineana,10.4612,-0.8309
108965,Aucoumea klaineana,11.3009,-1.22125
108966,Aucoumea klaineana,9.3239,0.1671
108967,Aucoumea klaineana,9.3181,0.3227
108968,Aucoumea klaineana,9.3239,0.1671
108969,Aucoumea klaineana,11.256,-0.86662
108970,Aucoumea klaineana,11.2231,-0.67895
108971,Aucoumea klaineana,10.1959,0.44736
108972,Aucoumea klaineana,10.1892,0.44238
108973,Aucoumea klaineana,10.5009,0.47727
108974,Aucoumea klaineana,12.7245,-1.34358
108975,Aucoumea klaineana,12.7245,-1.34358
108976,Aucoumea klaineana,12.7245,-1.34358
108977,Aucoumea klaineana,12.7247,-1.33595
108978,Aucoumea klaineana,12.7247,-1.33595
108979,Aucoumea klaineana,12.7247,-1.33595
108980,Aucoumea klaineana,12.7247,-1.33595
108981,Aucoumea klaineana,12.7247,-1.33595
108982,Aucoumea klaineana,12.7247,-1.33595
108983,Aucoumea klaineana,12.7247,-1.33595
108984,Aucoumea klaineana,12.7247,-1.33595
108985,Aucoumea klaineana,12.7202,-1.35172
108986,Aucoumea klaineana,12.7202,-1.35172
108987,Aucoumea klaineana,12.7202,-1.35172
108988,Aucoumea klaineana,12.7202,-1.35172
108989,Aucoumea klaineana,12.7202,-1.35172
108990,Aucoumea klaineana,12.7119,-1.3511
108991,Aucoumea klaineana,12.7119,-1.3511
108992,Aucoumea klaineana,12.7119,-1.3511
108993,Aucoumea klaineana,12.7119,-1.3511
108994,Aucoumea klaineana,12.7171,-1.3437
108995,Aucoumea klaineana,12.7171,-1.3437
108996,Aucoumea klaineana,12.7171,-1.3437
108997,Aucoumea klaineana,12.7171,-1.3437
108998,Aucoumea klaineana,12.7171,-1.3437
108999,Aucoumea klaineana,12.7171,-1.3437
109000,Aucoumea klaineana,12.7171,-1.3437
109001,Aucoumea klaineana,12.7171,-1.3437
109002,Aucoumea klaineana,12.7171,-1.3437
109025,Aucoumea klaineana,11.3009,-1.22125
109026,Aucoumea klaineana,11.3009,-1.22125
109027,Aucoumea klaineana,10.5624,-0.72918
109028,Aucoumea klaineana,10.4719,-0.77366
109029,Aucoumea klaineana,10.4719,-0.77366
109030,Aucoumea klaineana,10.4719,-0.77366
109031,Aucoumea klaineana,10.4719,-0.77366
109032,Aucoumea klaineana,10.5009,0.47727
109033,Aucoumea klaineana,12.2362,-2.04475
109034,Aucoumea klaineana,12.1972,-2.04255
109035,Aucoumea klaineana,12.1972,-2.04255
109036,Aucoumea klaineana,12.1972,-2.04255
109037,Aucoumea klaineana,10.864,-1.38569
109038,Aucoumea klaineana,10.8774,-1.38889
109039,Aucoumea klaineana,10.8774,-1.38889
109040,Aucoumea klaineana,10.8774,-1.38889
109041,Aucoumea klaineana,10.8774,-1.38889
109042,Aucoumea klaineana,10.8774,-1.38889
109043,Aucoumea klaineana,10.8774,-1.38889
109044,Aucoumea klaineana,10.5043,0.46508
109045,Aucoumea klaineana,12.2182,-2.04184
109046,Aucoumea klaineana,12.2283,-2.03921
109047,Aucoumea klaineana,12.2283,-2.03921
109048,Aucoumea klaineana,11.3038,-1.21446
109049,Aucoumea klaineana,9.3181,0.3227
109050,Aucoumea klaineana,11.2646,-0.85146
109051,Aucoumea klaineana,11.2573,-0.85467
109052,Aucoumea klaineana,11.2573,-0.85467
109053,Aucoumea klaineana,10.8753,-1.37502
109054,Aucoumea klaineana,10.8774,-1.38889
109055,Aucoumea klaineana,10.8774,-1.38889
109056,Aucoumea klaineana,10.1727,-1.80824
109057,Aucoumea klaineana,11.2573,-0.85467
109058,Aucoumea klaineana,12.7245,-1.34358
109059,Aucoumea klaineana,12.7245,-1.34358
109060,Aucoumea klaineana,12.7245,-1.34358
109061,Aucoumea klaineana,12.7245,-1.34358
109062,Aucoumea klaineana,12.7247,-1.33595
109063,Aucoumea klaineana,11.2802,-1.22712
109064,Aucoumea klaineana,11.2802,-1.22712
109065,Aucoumea klaineana,11.2899,-1.23351
109082,Aucoumea klaineana,11.3009,-1.22125
109083,Aucoumea klaineana,11.3009,-1.22125
109084,Aucoumea klaineana,11.3038,-1.21446
109085,Aucoumea klaineana,12.7245,-1.34358
109086,Aucoumea klaineana,10.4719,-0.77366
109087,Aucoumea klaineana,10.5043,0.46508
109088,Aucoumea klaineana,10.4719,-0.77366
109089,Aucoumea klaineana,10.4719,-0.77366
109090,Aucoumea klaineana,10.4719,-0.77366
109091,Aucoumea klaineana,10.4612,-0.8309
109092,Aucoumea klaineana,10.5633,-0.83266
109093,Aucoumea klaineana,10.5633,-0.83266
109094,Aucoumea klaineana,10.5633,-0.83266
109095,Aucoumea klaineana,10.5633,-0.83266
109096,Aucoumea klaineana,10.61,-0.81044
109097,Aucoumea klaineana,10.61,-0.81044
109098,Aucoumea klaineana,10.5633,-0.83266
109099,Aucoumea klaineana,10.5633,-0.83266
109100,Aucoumea klaineana,10.5562,-0.72915
109101,Aucoumea klaineana,12.7202,-1.35172
109102,Aucoumea klaineana,12.7202,-1.35172
109103,Aucoumea klaineana,10.8753,-1.37502
109104,Aucoumea klaineana,10.8753,-1.37502
109105,Aucoumea klaineana,10.8753,-1.37502
109106,Aucoumea klaineana,12.2182,-2.04184
109107,Aucoumea klaineana,11.2231,-0.67895
109108,Aucoumea klaineana,12.7247,-1.33595
109109,Aucoumea klaineana,12.7247,-1.33595
109110,Aucoumea klaineana,12.7087,-1.34082
109111,Aucoumea klaineana,12.2283,-2.03921
109112,Aucoumea klaineana,10.5009,0.47727
109113,Aucoumea klaineana,12.732,-0.24446
109114,Aucoumea klaineana,10.864,-1.38569
109115,Aucoumea klaineana,12.7119,-1.3511
109116,Aucoumea klaineana,12.7119,-1.3511
109117,Aucoumea klaineana,12.7119,-1.3511
109118,Aucoumea klaineana,11.3009,-1.22125
109119,Aucoumea klaineana,10.8774,-1.38889
109120,Aucoumea klaineana,10.8774,-1.38889
109121,Aucoumea klaineana,10.5062,0.46023
109122,Aucoumea klaineana,10.5043,0.46508
109123,Aucoumea klaineana,10.1988,-1.73071
109124,Aucoumea klaineana,10.1988,-1.73071
109125,Aucoumea klaineana,11.2872,-1.2263
109126,Aucoumea klaineana,12.7247,-1.33595
109127,Aucoumea klaineana,12.7247,-1.33595
109128,Aucoumea klaineana,12.7171,-1.3437
109129,Aucoumea klaineana,12.7171,-1.3437
109130,Aucoumea klaineana,12.7171,-1.3437
109131,Aucoumea klaineana,12.7171,-1.3437
109132,Aucoumea klaineana,12.7171,-1.3437
109133,Aucoumea klaineana,12.7171,-1.3437
109134,Aucoumea klaineana,12.7171,-1.3437
109135,Aucoumea klaineana,10.864,-1.38569
109136,Aucoumea klaineana,10.864,-1.38569
109137,Aucoumea klaineana,10.864,-1.38569
109138,Aucoumea klaineana,12.2182,-2.04184
109139,Aucoumea klaineana,12.2182,-2.04184
109140,Aucoumea klaineana,10.864,-1.38569
109141,Aucoumea klaineana,10.864,-1.38569
109142,Aucoumea klaineana,11.2646,-0.85146
109143,Aucoumea klaineana,11.2646,-0.85146
109144,Aucoumea klaineana,9.3387,0.1446
109145,Aucoumea klaineana,9.3086,0.2974
109146,Aucoumea klaineana,9.3275,0.1682
109147,Aucoumea klaineana,11.2839,-0.85321
109148,Aucoumea klaineana,11.3038,-1.21446
109149,Aucoumea klaineana,11.3038,-1.21446
109150,Aucoumea klaineana,11.3038,-1.21446
109151,Aucoumea klaineana,10.1718,-1.78916
109168,Aucoumea klaineana,12.7202,-1.35172
109169,Aucoumea klaineana,12.7202,-1.35172
109170,Aucoumea klaineana,12.7202,-1.35172
109171,Aucoumea klaineana,12.7202,-1.35172
109172,Aucoumea klaineana,12.7202,-1.35172
109173,Aucoumea klaineana,12.7119,-1.3511
109184,Aucoumea klaineana,12.7087,-1.34082
109185,Aucoumea klaineana,11.2802,-1.22712
109186,Aucoumea klaineana,11.2899,-1.23351
109187,Aucoumea klaineana,11.2899,-1.23351
109188,Aucoumea klaineana,11.2899,-1.23351
109189,Aucoumea klaineana,11.3013,-1.2313
109190,Aucoumea klaineana,11.3013,-1.2313
109191,Aucoumea klaineana,11.3009,-1.22125
109192,Aucoumea klaineana,11.3009,-1.22125
109193,Aucoumea klaineana,11.3009,-1.22125
109194,Aucoumea klaineana,11.3009,-1.22125
109195,Aucoumea klaineana,11.3009,-1.22125
109196,Aucoumea klaineana,11.3009,-1.22125
109197,Aucoumea klaineana,11.3009,-1.22125
109198,Aucoumea klaineana,12.1972,-2.04255
109199,Aucoumea klaineana,10.8702,-1.37829
109200,Aucoumea klaineana,10.8774,-1.38889
109201,Aucoumea klaineana,10.8774,-1.38889
109202,Aucoumea klaineana,10.8774,-1.38889
109203,Aucoumea klaineana,10.8774,-1.38889
109204,Aucoumea klaineana,10.8774,-1.38889
109205,Aucoumea klaineana,10.5009,0.47727
109206,Aucoumea klaineana,12.2182,-2.04184
109207,Aucoumea klaineana,12.2182,-2.04184
